Date,Title,Amount,Type,Category,Payment Method,Reference,Note,Raw SMS
2026-03-23 20:08,Cash In (01977255200),500.00,Income,Income,bKash,DCN9FB327L,,Cash In Tk 500.00 from 01977255200 successful. Fee Tk 0.00. Balance Tk 752.00. TrxID DCN9FB327L at 23/03/2026 20:08. Download App: https://bKa.sh/8app
2026-03-22 23:05,Received from 01983699939,250.00,Income,Income,bKash,DCM0EK6884,,You have received Tk 250.00 from 01983699939. Fee Tk 0.00. Balance Tk 252.00. TrxID DCM0EK6884 at 22/03/2026 23:05
2026-03-21 15:05,bkash transaction,118.00,Expense,Mobile Recharge,bKash,DCL7D622P9,,Received Recharge request of Tk 118.00 for 01311604677. Fee Tk 0.00. Balance Tk 717.00. TrxID DCL7D622P9 at 21/03/2026 15:05. Wait for confirmation.
2026-03-16 20:15,Robi,150.00,Expense,Mobile Recharge,Nagad,752U9CY6,Mobile: 01813923091,"Mobile Recharge Request Received.
Amount: Tk 150.00
Mobile:01813923091
TxnID: 752U9CY6
Balance: Tk 5060.51
16/03/2026 20:15"
2026-03-14 21:08,Cash In (01346879013),19000.00,Income,Income,Nagad,752FOQM3,Agent: 01346879013,"Cash In Received.
Amount: Tk 19000.00
Uddokta: 01346879013
TxnID: 752FOQM3
Balance: 19025.51
14/03/2026 21:08"
2026-03-14 17:44,Received from 01837834083,3000.00,Income,Income,bKash,DCE447N1F4,,"You have received Tk 3,000.00 from 01837834083. Fee Tk 0.00. Balance Tk 3,025.00. TrxID DCE447N1F4 at 14/03/2026 17:44"
2026-03-13 12:56,Received from 01403206154,1510.00,Income,Income,Nagad,7526W1YB,Sender: 01403206154 | Memo: 6154,"Money Received.
Amount: Tk 1510.00
Sender: 01403206154
Ref: 6154
TxnID: 7526W1YB
Balance: Tk 1530.51
13/03/2026 12:56"
2026-03-07 23:11,Cash In (01977255200),500.00,Income,Income,Nagad,75193Q02,Agent: 01977255200,"Cash In Received.
Amount: Tk 500.00
Uddokta: 01977255200
TxnID: 75193Q02
Balance: 530.51
07/03/2026 23:11"
2026-03-05 23:27,Cash In (01977255200),1000.00,Income,Income,Nagad,750XLJ9R,Agent: 01977255200,"Cash In Received.
Amount: Tk 1000.00
Uddokta: 01977255200
TxnID: 750XLJ9R
Balance: 1035.51
05/03/2026 23:27"
2026-03-04 19:11,Cash In (01883001059),300.00,Income,Income,Nagad,750PO49V,Agent: 01883001059,"Cash In Received.
Amount: Tk 300.00
Uddokta: 01883001059
TxnID: 750PO49V
Balance: 335.51
04/03/2026 19:11"
2026-02-17 18:28,Received from Eastern Bank PLC,2200.00,Income,Income,Nagad,74YEYCGA,,"Add Money from Bank is Successful.
From: Eastern Bank PLC.
Amount: Tk 2200.0
TxnID: 74YEYCGA
Balance: Tk 2216.49
17/02/2026 18:28"
2026-02-14 18:41,Cash In (01403404705),800.00,Income,Income,Nagad,74XYBDMK,Agent: 01403404705,"Cash In Received.
Amount: Tk 800.00
Uddokta: 01403404705
TxnID: 74XYBDMK
Balance: 856.49
14/02/2026 18:41"
2026-02-13 19:16,Cash In (01743355241),550.00,Income,Income,Nagad,74XT52YN,Agent: 01743355241,"Cash In Received.
Amount: Tk 550.00
Uddokta: 01743355241
TxnID: 74XT52YN
Balance: 556.49
13/02/2026 19:16"
2026-02-02 17:25,Grameenphone,40.00,Expense,Mobile Recharge,Nagad,74WK8K7Z,Mobile: 01311604677,"Mobile Recharge Request Received.
Amount: Tk 40.00
Mobile:01311604677
TxnID: 74WK8K7Z
Balance: Tk 6.49
02/02/2026 17:24"
2026-01-21 09:57,MY GP,98.00,Expense,Other,Nagad,74UP3RBW,,"Payment to 'MY GP' is Successful.
Amount: Tk  98
TxnID: 74UP3RBW
Balance: Tk 701.49
21/01/2026 09:57"
2026-01-15 15:18,Received from Eastern Bank PLC,2000.00,Income,Income,Nagad,74TU3YST,,"Add Money from Bank is Successful.
From: Eastern Bank PLC.
Amount: Tk 2000.0
TxnID: 74TU3YST
Balance: Tk 3004.49
15/01/2026 15:18"
2026-01-11 07:04,MY GP,98.00,Expense,Other,Nagad,74T2NHHK,,"Payment to 'MY GP' is Successful.
Amount: Tk  98
TxnID: 74T2NHHK
Balance: Tk 2059.49
11/01/2026 07:04"
2026-01-01 16:32,MY GP,165.00,Expense,Other,Nagad,74RG4I5Z,,"Payment to 'MY GP' is Successful.
Amount: Tk  165
TxnID: 74RG4I5Z
Balance: Tk 2327.49
01/01/2026 16:32"
2025-12-31 16:43,MY GP,100.00,Expense,Other,Nagad,74R9S1YD,,"Payment to 'MY GP' is Successful.
Amount: Tk  100
TxnID: 74R9S1YD
Balance: Tk 2897.49
31/12/2025 16:43"
2025-12-29 19:48,Received from 01846197496,1650.00,Income,Income,Nagad,74QZIF53,Sender: 01846197496,"Money Received.
Amount: Tk 1650.00
Sender: 01846197496
Ref: N/A
TxnID: 74QZIF53
Balance: Tk 3302.49
29/12/2025 19:48"
2025-12-25 23:40,Received from 01790188830,195.00,Income,Income,Nagad,74QGWRRC,Sender: 01790188830,"Money Received.
Amount: Tk 195.00
Sender: 01790188830
Ref: N/A
TxnID: 74QGWRRC
Balance: Tk 7407.49
25/12/2025 23:40"
2025-12-25 11:07,MY GP,165.00,Expense,Other,Nagad,74QD7WNR,,"Payment to 'MY GP' is Successful.
Amount: Tk  165
TxnID: 74QD7WNR
Balance: Tk 8542.49
25/12/2025 11:07"
2025-12-24 11:52,Cash In (01940467154),1080.00,Income,Income,Nagad,74Q8KAP2,Agent: 01940467154,"Cash In Received.
Amount: Tk 1080.00
Uddokta: 01940467154
TxnID: 74Q8KAP2
Balance: 10887.49
24/12/2025 11:52"
2025-12-19 18:31,Cash In (01403404705),5000.00,Income,Income,Nagad,74PLX8WO,Agent: 01403404705,"Cash In Received.
Amount: Tk 5000.00
Uddokta: 01403404705
TxnID: 74PLX8WO
Balance: 10007.49
19/12/2025 18:31"
2025-12-17 12:26,Cash In (01739733213),5000.00,Income,Income,Nagad,74PALJGK,Agent: 01739733213,"Cash In Received.
Amount: Tk 5000.00
Uddokta: 01739733213
TxnID: 74PALJGK
Balance: 5007.49
17/12/2025 12:26"
2025-11-22 12:03,Cash In (01730901237),3600.00,Income,Income,Nagad,74LY0V1H,Agent: 01730901237,"Cash In Received.
Amount: Tk 3600.00
Uddokta: 01730901237
TxnID: 74LY0V1H
Balance: 4199.45
22/11/2025 12:03"
2025-11-18 21:54,Robi,100.00,Expense,Mobile Recharge,Nagad,74LISODE,Mobile: 01813923091,"Mobile Recharge Request Received.
Amount: Tk 100.00
Mobile:01813923091
TxnID: 74LISODE
Balance: Tk 599.45
18/11/2025 21:54"
2025-11-08 00:45,MY GP,322.00,Expense,Other,Nagad,74K5TEBS,,"Payment to 'MY GP' is Successful.
Amount: Tk  322
TxnID: 74K5TEBS
Balance: Tk 699.45
08/11/2025 00:45"
2025-11-05 14:56,Cash In (01997400314),1020.00,Income,Income,Nagad,74JTNY7H,Agent: 01997400314,"Cash In Received.
Amount: Tk 1020.00
Uddokta: 01997400314
TxnID: 74JTNY7H
Balance: 1021.45
05/11/2025 14:56"
2025-09-16 18:52,Grameenphone,100.00,Expense,Mobile Recharge,Nagad,74D8DT3D,Mobile: 01311604677,"Mobile Recharge Request Received.
Amount: Tk 100.00
Mobile:01311604677
TxnID: 74D8DT3D
Balance: Tk 541.45
16/09/2025 18:52"
2025-09-10 17:54,Grameenphone,100.00,Expense,Mobile Recharge,Nagad,74CHZMTJ,Mobile: 01311604677,"Mobile Recharge Request Received.
Amount: Tk 100.00
Mobile:01311604677
TxnID: 74CHZMTJ
Balance: Tk 691.45
10/09/2025 17:54"
2025-09-04 16:27,Grameenphone,100.00,Expense,Mobile Recharge,Nagad,74BS964E,Mobile: 01311604677,"Mobile Recharge Request Received.
Amount: Tk 100.00
Mobile:01311604677
TxnID: 74BS964E
Balance: Tk 1091.45
04/09/2025 16:27"
2025-09-01 12:20,Send Money to 01603462025,2270.00,Expense,Transfers,Nagad,74BED5P1,Receiver: 01603462025 | Memo: 5727,"Send Money Successful.
Amount: Tk 2270.00
Receiver: 01603462025
Ref: 5727
TxnID: 74BED5P1
Fee: Tk 5.00
Balance: Tk 3229.50
01/09/2025 12:20"
2025-08-30 13:14,Cash In (01312575250),5994.00,Income,Income,Nagad,74B5XHGR,Agent: 01312575250,"Cash In Received.
Amount: Tk 5994.00
Uddokta: 01312575250
TxnID: 74B5XHGR
Balance: 6004.50
30/08/2025 13:14"
2025-06-06 10:52,Received from 01881209237,9000.00,Income,Income,Nagad,740DXGOI,Sender: 01881209237,"Money Received.
Amount: Tk 9000.00
Sender: 01881209237
Ref: N/A
TxnID: 740DXGOI
Balance: Tk 18955.50
06/06/2025 10:52"
2025-06-05 16:46,Cash In (01332655220),10000.00,Income,Income,Nagad,7409UI1W,Agent: 01332655220,"Cash In Received.
Amount: Tk 10000.00
Uddokta: 01332655220
TxnID: 7409UI1W
Balance: 10005.50
05/06/2025 16:46"
